"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"11","","instructions",10,166357,"0.0-8.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":16720.5}]",16721.0999999642,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"12","","survey-multi-choice",11,177114,"0.0-9.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",10755.5,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"13","","instructions",12,199021,"0.0-11.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":21905.100000023842}]",21905.3999999762,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"14","","instructions",13,209472,"0.0-12.0-0.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":10449.300000011921}]",10449.5999999642,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"15","","Hangman_replay",14,278867,"0.0-12.0-1.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","WRIST","T,E,A,I,S,R,W",7,13,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"16","","instructions",15,283865,"0.0-12.0-2.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":4996.399999976158}]",4997.19999998808,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"17","","Guess_leaderboard",16,299073,"0.0-12.0-3.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","WRIST","",NA,NA,"",14422.3000000119,20,73,0,20,0,"",NA,"",NA
"18","","instructions",17,309510,"0.0-12.0-0.1",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":10435.300000011921}]",10435.6000000238,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"19","","Hangman_replay",18,356124,"0.0-12.0-1.1",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","HAWAII","M,A,I,H,W",5,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"20","","instructions",19,359238,"0.0-12.0-2.1",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":3112.2000000476837}]",3113.20000004768,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"21","","Guess_leaderboard",20,364950,"0.0-12.0-3.1",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","HAWAII","",NA,NA,"",4935.59999996424,5,38,1,77,72,"",NA,"",NA
"22","","instructions",21,368931,"0.0-12.0-0.2",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":3978.7000000476837}]",3979.30000001192,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"23","","Hangman_replay",22,420285,"0.0-12.0-1.2",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","SHAKIRA","A,O,I,S,T,E,R,H,K",9,12,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"24","","instructions",23,423204,"0.0-12.0-2.2",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":2917.599999964237}]",2918,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"25","","Guess_leaderboard",24,429728,"0.0-12.0-3.2",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","SHAKIRA","",NA,NA,"",5763.30000001192,25,58,2,28,3,"",NA,"",NA
"26","","instructions",25,435022,"0.0-12.0-0.3",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":5291.399999976158}]",5291.89999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"27","","Hangman_replay",26,456607,"0.0-12.0-1.3",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","THIRTY FOUR","T,H,I,R,Y,F,O,U",8,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"28","","instructions",27,458829,"0.0-12.0-2.3",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":2220.800000011921}]",2221.19999998808,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"29","","Guess_leaderboard",28,462951,"0.0-12.0-3.3",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",3357.89999997616,2,69,3,77,75,"",NA,"",NA
"30","","instructions",29,466481,"0.0-12.0-0.4",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":3527.099999964237}]",3527.39999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"31","","Hangman_replay",30,496210,"0.0-12.0-1.4",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","FIG","I,F,G",3,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"32","","instructions",31,498322,"0.0-12.0-2.4",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":2110.300000011921}]",2110.90000003576,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"33","","Guess_leaderboard",32,501937,"0.0-12.0-3.4",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",NA,"","","","","FIG","",NA,NA,"",2847.90000003576,8,22,4,18,10,"",NA,"",NA
"34","","survey-text",33,508979,"0.0-13.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",7005.80000001192,"{""Q0"":""FIG""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"fig",NA,"",NA
"35","","survey-multi-choice",34,534084,"0.0-14.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",25091.3000000119,"{""Q0"":""5. I would be <b>fifth</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,5,NA,NA,NA,NA,"",NA,"",NA
"36","","html-slider-response",35,539847,"0.0-15.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",5745.90000003576,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","16","<p>Overall, how confident were you in your answer to this last question?</p>",16
"37","","survey-text",36,670045,"0.0-16.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",130179.5,"{""Q0"":""If people are looking up answers on their phones. The longer it takes with the fewest guesses, the contestant is probably researching behind the scenes.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"38","","survey-text",37,694672,"0.0-17.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"",24622.9000000358,"{""Q0"":""N/A""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"39","","instructions",38,703145,"0.0-18.0",NA,300,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","5e1fd25f1160072f44b93722","66a0f9e3593f797dce8351c6",1,0,1,"false",5,16,"[{""page_index"":0,""viewing_time"":8472.699999988079}]",8473.10000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"40","true","fullscreen",0,155702,"0.0-0.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"41","","instructions",1,157299,"0.0-1.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":1594}]",1594,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"42","","instructions",2,205908,"0.0-2.0-0.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":48582}]",48582,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"43","","survey-multi-choice",3,236850,"0.0-2.0-1.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",30934,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"44","","instructions",4,238457,"0.0-3.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":1607}]",1607,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"45","","Hangman",5,417508,"0.0-4.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",NA,"","","","","ZEBRA","P,H,O,C,A,S,E,T,Z,B,R",11,9,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"46","","instructions",6,423025,"0.0-5.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":3516},{""page_index"":1,""viewing_time"":2000}]",5517,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"47","","survey-multi-choice",7,431979,"0.0-6.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",8949,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"48","","instructions",8,438774,"0.0-8.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":6793}]",6793,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"49","","survey-multi-choice",9,450761,"0.0-9.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",11982,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"50","","instructions",10,452758,"0.0-10.0-0.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":1994}]",1994,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"51","","survey-multi-choice",11,455827,"0.0-10.0-1.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",3067,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"52","","instructions",12,458040,"0.0-11.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":2212}]",2212,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"53","","instructions",13,475576,"0.0-12.0-0.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":17531}]",17532,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"54","","type-this",14,485900,"0.0-12.0-1.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",9811,"WRIST","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","WRIST","",NA
"55","","Hangman_replay",15,555241,"0.0-12.0-2.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",NA,"","","","","WRIST","T,E,A,I,S,R,W",7,13,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"56","","instructions",16,561724,"0.0-12.0-3.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"[{""page_index"":0,""viewing_time"":6481}]",6482,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"57","","Guess_leaderboard",17,572189,"0.0-12.0-4.0",NA,301,"154,226,189,215,190,237,194,231,102,198,183,101,133,83,14,22,146,81,21,112,125,199,160,106,181,238,74,162,119,107,44,123",150,"66a0b3911f23dfc7665bb169","6638034e01a0a512f729c6b9","66a0fcdec13c96f864434f23",1,1,0,"true",3,94,"",NA,"","","","","WRIST","",NA,NA,"",9704,14,73,0,20,6,"","","",NA
