"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"11","","instructions",10,340061,"0.0-8.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":32221}]",32221,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"12","","survey-multi-choice",11,355231,"0.0-9.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",15168.0000000001,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"13","","instructions",12,392821,"0.0-11.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":37588}]",37588,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"14","","instructions",13,414589,"0.0-12.0-0.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":21768}]",21768,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"15","","Hangman_replay",14,427255,"0.0-12.0-1.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","THUMB","A,B,D,C,F,G,H,I,P,O,N,M,L,K,J,T,S,U",18,2,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"16","","instructions",15,435578,"0.0-12.0-2.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":8321.000000000058}]",8322,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"17","","Guess_leaderboard",16,439288,"0.0-12.0-3.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","THUMB","",NA,NA,"",2951,1,66,0,92,91,"",NA,"",NA
"18","","instructions",17,455323,"0.0-12.0-0.1",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":16037}]",16038.0000000001,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"19","","Hangman_replay",18,477009,"0.0-12.0-1.1",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","SHAKIRA","R,S,T,L,N,E,C,B,A,H,K,I",12,9,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"20","","instructions",19,481248,"0.0-12.0-2.1",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":4240}]",4240,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"21","","Guess_leaderboard",20,485557,"0.0-12.0-3.1",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","SHAKIRA","",NA,NA,"",3554,35,33,1,72,37,"",NA,"",NA
"22","","instructions",21,492076,"0.0-12.0-0.2",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":6519}]",6519,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"23","","Hangman_replay",22,560423,"0.0-12.0-1.2",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","FIG","F,I,G",3,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"24","","instructions",23,565193,"0.0-12.0-2.2",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":4769}]",4769,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"25","","Guess_leaderboard",24,575856,"0.0-12.0-3.2",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","FIG","",NA,NA,"",9901,70,44,2,26,44,"",NA,"",NA
"26","","instructions",25,578682,"0.0-12.0-0.3",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":2824}]",2824,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"27","","Hangman_replay",26,602205,"0.0-12.0-1.3",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","HAWAII","A,N,I,W,H",5,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"28","","instructions",27,604340,"0.0-12.0-2.3",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":2133.9999999998836}]",2133.99999999988,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"29","","Guess_leaderboard",28,612906,"0.0-12.0-3.3",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","HAWAII","",NA,NA,"",7813,20,85,3,3,17,"",NA,"",NA
"30","","instructions",29,618920,"0.0-12.0-0.4",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":6012}]",6012,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"31","","Hangman_replay",30,659172,"0.0-12.0-1.4",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","THIRTY FOUR","F,E,O,U,R,T,H,I,Y",9,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"32","","instructions",31,660593,"0.0-12.0-2.4",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":1420}]",1420,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"33","","Guess_leaderboard",32,668056,"0.0-12.0-3.4",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",6706,4,90,4,13,9,"",NA,"",NA
"34","","survey-text",33,687904,"0.0-13.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",19833.0000000001,"{""Q0"":""Thirty Four""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"thirty four",NA,"",NA
"35","","survey-multi-choice",34,708379,"0.0-14.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",20473,"{""Q0"":""3. I would be <b>third</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,3,NA,NA,NA,NA,"",NA,"",NA
"36","","html-slider-response",35,713957,"0.0-15.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",5575.99999999988,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","100","<p>Overall, how confident were you in your answer to this last question?</p>",100
"37","","survey-text",36,746590,"0.0-16.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",32631,"{""Q0"":""Cognitive test""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"38","","survey-text",37,757213,"0.0-17.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"",10622.0000000001,"{""Q0"":""No""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"39","","instructions",38,767238,"0.0-18.0",NA,200,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","669d2e3514022f35e47da6d8","669eecd4b7173a47a093d2f5",1,0,0,"false",3,100,"[{""page_index"":0,""viewing_time"":10024}]",10025,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"40","true","fullscreen",0,5528,"0.0-0.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"41","","instructions",1,9701,"0.0-1.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":4171.100000008941}]",4171.40000000596,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"42","","instructions",2,49304,"0.0-2.0-0.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":39601.70000000298}]",39601.900000006,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"43","","survey-multi-choice",3,58891,"0.0-2.0-1.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",9585.19999998808,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"44","","instructions",4,60234,"0.0-3.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":1341.7000000029802}]",1342,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"45","","Hangman",5,112624,"0.0-4.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",NA,"","","","","ZEBRA","A,E,I,U,T,L,D,N,P,H,R,J,B,C,Z",15,5,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"46","","instructions",6,133005,"0.0-5.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":3498.4000000059605},{""page_index"":1,""viewing_time"":16879.89999999106}]",20379.099999994,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"47","","survey-multi-choice",7,139012,"0.0-6.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",6006.39999999106,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"48","","instructions",8,140672,"0.0-7.0-0.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":1658.7000000029802}]",1659,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"49","","survey-multi-choice",9,145038,"0.0-7.0-1.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",4365.30000001192,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"50","","instructions",10,155484,"0.0-8.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":10444.79999999702}]",10445,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"51","","survey-multi-choice",11,160672,"0.0-9.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",5186.70000000298,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"52","","instructions",12,179850,"0.0-11.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":19177.09999999404}]",19177.299999997,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"53","","instructions",13,199014,"0.0-12.0-0.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":19163.30000001192}]",19163.6000000089,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"54","","type-this",14,208200,"0.0-12.0-1.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",8683.10000000894,"THUMB","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","THUMB","",NA
"55","","Hangman_replay",15,220870,"0.0-12.0-2.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",NA,"","","","","THUMB","A,B,D,C,F,G,H,I,P,O,N,M,L,K,J,T,S,U",18,2,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"56","","instructions",16,225024,"0.0-12.0-3.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"[{""page_index"":0,""viewing_time"":4153.20000000298}]",4153.70000000298,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"57","","Guess_leaderboard",17,231119,"0.0-12.0-4.0",NA,201,"173,87,54,104,101,18,110,85,100,158,203,35,174,29,72,136,117,68,151,110,254,164,106,72,235,93,133,166,238,180,211,6",100,"669eec2e4270c76bc184a38e","666e20c484d272cadcc536c9","669ef08ef0fcd2f1a3e67568",1,0,0,"true",3,69,"",NA,"","","","","THUMB","",NA,NA,"",5324.39999999106,22,66,0,92,70,"","","",NA
